-3.334485764224692339e+00,-1.812929831228989652e+00,1.000000000000000000e+00
5.068939317568881719e+00,2.415797046349505539e+00,1.000000000000000000e+00
-5.231524485224593235e+00,-2.163820576387030847e+00,1.000000000000000000e+00
4.374699753606127395e+00,1.170956496574997230e+00,1.000000000000000000e+00
-1.389960712429253231e+00,-5.013451225580942694e-01,1.000000000000000000e+00
2.379808897207292162e+00,-3.574650703785844819e+00,0.000000000000000000e+00
-8.216687630997563385e-01,1.914408112664983452e+00,0.000000000000000000e+00
1.212808996684074714e+00,-9.048239490795504381e-01,1.000000000000000000e+00
3.050685968765437295e+00,4.536813590461742152e+00,1.000000000000000000e+00
-5.025900721452012831e+00,9.569776582628606310e-01,0.000000000000000000e+00
-3.753488958644062734e+00,-5.249446612468875450e+00,1.000000000000000000e+00
-2.278109494359036091e+00,-5.042812434536574351e+00,1.000000000000000000e+00
-1.615143592362865199e+00,4.024950394481048299e+00,0.000000000000000000e+00
3.002376604218396139e+00,4.908042146719394871e+00,1.000000000000000000e+00
-1.460397390301577447e+00,1.922781169468569029e+00,0.000000000000000000e+00
4.896473919806087594e+00,2.305347545802123754e+00,1.000000000000000000e+00
6.651251226881169654e-01,1.823499216744800311e+00,0.000000000000000000e+00
-5.274398039168076480e+00,-3.704412525365232245e+00,1.000000000000000000e+00
-2.892593471411964323e+00,-2.938820379355410850e+00,1.000000000000000000e+00
3.248179599771827242e+00,-6.417246391341244749e-01,1.000000000000000000e+00
-3.451524374566491971e-01,5.191398284545244657e+00,1.000000000000000000e+00
5.335074803557302570e-01,5.205089206859600637e+00,1.000000000000000000e+00
-3.502402138163569045e+00,-5.243455891210230035e+00,1.000000000000000000e+00
4.437755596685529547e+00,2.463106829218891569e+00,1.000000000000000000e+00
1.173292202894959724e+00,1.628795426674753744e+00,1.000000000000000000e+00
9.599865292802298722e-01,-5.593435168086433595e-01,1.000000000000000000e+00
-6.560762340269363779e-01,2.922218498712183088e+00,0.000000000000000000e+00
-2.401740913987003623e+00,3.841522419517585440e+00,0.000000000000000000e+00
3.213095328079430324e+00,-3.377413728780260360e+00,0.000000000000000000e+00
1.507104877647731156e+00,-2.990527776923803227e+00,0.000000000000000000e+00
3.919151011881742530e+00,2.053566799929252618e+00,1.000000000000000000e+00
3.678575480478574633e+00,-2.861553768687791877e+00,0.000000000000000000e+00
-5.006094060836034920e+00,-2.273691950851057353e+00,1.000000000000000000e+00
4.304899803252735246e+00,-5.291365504583136925e+00,0.000000000000000000e+00
2.435096611635223951e+00,1.129348693467945086e+00,1.000000000000000000e+00
1.601309392067294723e+00,2.482484293473381953e+00,1.000000000000000000e+00
2.421055791839155980e+00,2.392158651699860084e+00,1.000000000000000000e+00
3.236761954570376076e+00,4.908650910645781518e-01,0.000000000000000000e+00
-2.597074444296272766e+00,-1.316171084007173642e+00,1.000000000000000000e+00
7.695514056395467151e-01,1.598144350099790278e+00,1.000000000000000000e+00
-2.698989790106791187e+00,3.724347954920658843e+00,0.000000000000000000e+00
-1.535594418552585827e+00,1.284882473758020893e+00,0.000000000000000000e+00
1.981536349098441452e+00,-3.387789172518426817e+00,0.000000000000000000e+00
4.919602819156074225e-01,2.830374321113509950e+00,1.000000000000000000e+00
5.569365338521345965e-01,4.334322432598385788e+00,0.000000000000000000e+00
2.160579886462144827e+00,4.655077306322318087e+00,1.000000000000000000e+00
1.280476230896336665e+00,-3.409279185502442355e-01,1.000000000000000000e+00
-4.438863885447161373e+00,9.581371778021483543e-01,0.000000000000000000e+00
-4.181822358424224007e+00,1.391441810621267594e+00,0.000000000000000000e+00
3.913210957656142241e+00,-3.922171263508340999e+00,0.000000000000000000e+00
3.166473809924259974e+00,2.662838455141357308e+00,1.000000000000000000e+00
-3.246202661194627748e+00,-9.413350165031084682e-01,0.000000000000000000e+00
-1.987056549511916126e+00,9.360649276868846513e-01,0.000000000000000000e+00
1.142934444689722495e+00,-3.392469416789595016e+00,0.000000000000000000e+00
9.628799847920519461e-01,5.276319913999913958e+00,1.000000000000000000e+00
1.517826626914057009e+00,3.865129189026012657e+00,1.000000000000000000e+00
3.516102477112452274e+00,-3.559045698512341538e+00,0.000000000000000000e+00
2.774750772902972784e+00,-1.546832033783428262e+00,0.000000000000000000e+00
-4.622744821768180579e+00,2.006375607461484467e+00,0.000000000000000000e+00
1.130742471852560271e+00,3.126177375110450019e+00,1.000000000000000000e+00
-5.276486713178407228e+00,3.522273864055624593e+00,0.000000000000000000e+00
3.776695469098787061e+00,-4.205467472500723503e+00,0.000000000000000000e+00
5.076347189142074612e+00,2.489232106228121744e+00,1.000000000000000000e+00
-2.987229644957070995e+00,3.162584142794378828e+00,0.000000000000000000e+00
9.885938689973037263e-01,-8.356727334126976547e-01,0.000000000000000000e+00
-3.895493664159594527e+00,-4.029218473382869981e+00,1.000000000000000000e+00
-4.662007705544787939e+00,-4.369343026906198801e+00,1.000000000000000000e+00
3.846345060905773217e+00,3.806648794240860556e-01,1.000000000000000000e+00
3.570834622195881436e-01,-1.930345965064355962e+00,1.000000000000000000e+00
8.890701523425368347e-01,-4.753443970812335273e+00,0.000000000000000000e+00
-1.820659844046590203e+00,-2.229745584508432188e+00,1.000000000000000000e+00
-4.048102495714684501e+00,-2.436745745415675568e+00,1.000000000000000000e+00
4.498141155661135926e+00,-4.932412391100694293e+00,0.000000000000000000e+00
-1.601006688858408245e+00,-3.881420056919501760e-01,0.000000000000000000e+00
-4.816445523026665398e+00,1.862299238817748170e+00,0.000000000000000000e+00
3.221658696336294092e+00,-3.839914594678802473e+00,0.000000000000000000e+00
-1.994880762123804940e+00,-1.800133296066074085e+00,1.000000000000000000e+00
-2.649909777241830966e+00,1.686170144983425212e+00,0.000000000000000000e+00
5.071664609146073754e-01,2.871092059786021888e+00,0.000000000000000000e+00
5.501551338006647196e-01,-4.833923738270053505e+00,0.000000000000000000e+00
-9.441360160223708498e-01,4.677300891576531505e+00,0.000000000000000000e+00
-3.739020834373072866e+00,-4.081205794229045836e+00,1.000000000000000000e+00
-1.883971310229686003e+00,5.228202518568155099e+00,0.000000000000000000e+00
3.407615764019113591e+00,1.251569909893824661e+00,1.000000000000000000e+00
3.373124378096857612e+00,7.124811420559138408e-01,1.000000000000000000e+00
9.782347077284212489e-01,-1.129168678025733508e+00,0.000000000000000000e+00
-9.792716803614651688e-01,-3.930477502320634642e+00,1.000000000000000000e+00
4.586529686170378817e+00,3.371690485016395900e-01,1.000000000000000000e+00
7.539395005906988079e-01,-3.738727772411917782e-01,0.000000000000000000e+00
7.920153994774046247e-01,1.083531942637378842e+00,0.000000000000000000e+00
-3.322319623387384624e+00,3.097063106039575686e+00,0.000000000000000000e+00
2.888302236568674353e+00,4.555023404418083288e+00,1.000000000000000000e+00
3.530319585317680975e+00,-3.447463001272552230e+00,0.000000000000000000e+00
-2.137643767082754831e+00,5.053094757489434485e+00,0.000000000000000000e+00
-1.726346832720052404e+00,2.749656073908034237e+00,0.000000000000000000e+00
-9.563568989611335169e-01,-5.160269480027180222e+00,1.000000000000000000e+00
3.570724118164226191e+00,-2.677957267246746209e+00,0.000000000000000000e+00
2.115493680455549974e+00,-2.531991075987370721e+00,0.000000000000000000e+00
-3.036962048312251028e+00,1.826843656858805121e+00,0.000000000000000000e+00
5.341640590522587217e-01,-3.046852817019666926e+00,0.000000000000000000e+00
4.488927894531669516e+00,2.110470667043885307e+00,1.000000000000000000e+00
-4.451812180534253649e+00,1.963245154575039342e+00,0.000000000000000000e+00
5.241001395196926538e+00,-1.787222926612386020e+00,0.000000000000000000e+00
-9.581273847592417514e-01,4.377558790003687861e+00,0.000000000000000000e+00
1.411778397504095173e+00,3.897856778294523483e+00,1.000000000000000000e+00
3.446214422811484823e+00,4.545250023830663011e+00,1.000000000000000000e+00
2.392122222139389631e+00,4.833457608647854897e+00,1.000000000000000000e+00
1.306962224950044327e+00,3.231752491471453936e+00,1.000000000000000000e+00
3.920201572295440418e+00,-2.793504215434452043e+00,0.000000000000000000e+00
2.908381718458587617e+00,4.276812219803282744e+00,1.000000000000000000e+00
2.586940905979513872e+00,-1.897930689984515862e+00,0.000000000000000000e+00
7.678412034366330907e-01,-5.094142801150939981e+00,0.000000000000000000e+00
3.279327388952373745e+00,-2.883838636080541029e+00,0.000000000000000000e+00
-7.171266066270907125e-01,-1.010536106976898996e+00,1.000000000000000000e+00
3.748231981618193487e+00,2.494373616754620215e+00,1.000000000000000000e+00
2.694561006652731905e+00,2.416773522004725727e+00,1.000000000000000000e+00
-5.099076403424081860e+00,2.285008991631686914e+00,0.000000000000000000e+00
-3.628969886643568010e+00,2.794545121475097815e+00,0.000000000000000000e+00
2.137632270354882902e+00,-1.049098327941846209e+00,0.000000000000000000e+00
-4.116850800277200406e+00,-4.793043281532354705e+00,1.000000000000000000e+00
3.487567053617470325e+00,2.446322218302759310e+00,1.000000000000000000e+00
1.715126497126491012e+00,4.016856875133683502e+00,1.000000000000000000e+00
1.157817816580716030e+00,-2.032417736946394271e+00,0.000000000000000000e+00
3.858639970363447524e+00,1.925018563922630044e+00,1.000000000000000000e+00
-1.184280284715139908e+00,1.225362934885676269e+00,0.000000000000000000e+00
-2.656175762320105882e+00,4.949615079977263576e+00,0.000000000000000000e+00
-4.395884721298198627e+00,-3.802480508836005413e+00,1.000000000000000000e+00
-2.341516839718010168e+00,4.433598233321265347e+00,0.000000000000000000e+00
2.590509201210405621e+00,3.684716598920399377e+00,1.000000000000000000e+00
3.531742492578604953e+00,-3.393100615809217402e+00,0.000000000000000000e+00
-2.916366486127640378e+00,-1.078960165725123321e+00,1.000000000000000000e+00
